Rust LOC Summary Report
Generated (UTC): 2025-12-13 00:02:18
Generated (Epoch Seconds): 1765584139
Root Directory: C:\zv9\zv9.SSXL-ext\rust
Target Extensions: rs, toml

------------------------------------------------------
 FILE LOC | Relative File Path
      370 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_instance_3d.rs
      737 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader.rs
      359 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node.rs
      368 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_billboard.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_boolean_constant.rs
      283 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_boolean_parameter.rs
      360 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_clamp.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_color_constant.rs
      360 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_color_func.rs
      375 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_color_op.rs
      283 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_color_parameter.rs
      253 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_comment.rs
      588 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_compare.rs
      110 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_constant.rs
      462 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_cubemap.rs
      253 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_cubemap_parameter.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_curve_texture.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_curve_xyz_texture.rs
      313 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_custom.rs
      558 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_derivative_func.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_determinant.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_distance_fade.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_dot_product.rs
      271 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_expression.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_face_forward.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_float_constant.rs
      490 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_float_func.rs
      376 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_float_op.rs
      441 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_float_parameter.rs
      355 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_frame.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_fresnel.rs
      259 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_global_expression.rs
      302 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_group_base.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_if.rs
      314 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_input.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_int_constant.rs
      350 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_int_func.rs
      386 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_int_op.rs
      464 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_int_parameter.rs
      340 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_is.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_linear_scene_depth.rs
      365 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_mix.rs
      350 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_multiply_add.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_outer_product.rs
      110 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_output.rs
      232 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_parameter.rs
      259 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_parameter_ref.rs
      345 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_accelerator.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_box_emitter.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_cone_velocity.rs
      346 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_emit.rs
      128 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_emitter.rs
      301 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_mesh_emitter.rs
      259 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_multiply_by_axis_angle.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_output.rs
      350 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_randomness.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_ring_emitter.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_particle_sphere_emitter.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_proximity_fade.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_random_range.rs
      365 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_remap.rs
      250 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_reroute.rs
      128 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_resizable_base.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_rotation_by_axis.rs
      209 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_sample_3d.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_screen_normal_world_space.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_screen_uv_to_sdf.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_sdf_raymarch.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_sdf_to_screen_uv.rs
      365 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_smooth_step.rs
      365 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_step.rs
      370 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_switch.rs
      486 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_2d_array.rs
      253 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_2d_array_parameter.rs
      253 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_2d_parameter.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_3d.rs
      253 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_3d_parameter.rs
      663 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_parameter.rs
      253 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_parameter_triplanar.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_sdf.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_texture_sdf_normal.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_transform_compose.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_transform_constant.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_transform_decompose.rs
      340 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_transform_func.rs
      375 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_transform_op.rs
      283 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_transform_parameter.rs
      346 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_transform_vec_mult.rs
      340 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_uv_func.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_uv_polar_coord.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_u_int_constant.rs
      340 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_u_int_func.rs
      386 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_u_int_op.rs
      283 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_u_int_parameter.rs
      146 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_varying.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_varying_getter.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_varying_setter.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vec2_constant.rs
      283 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vec2_parameter.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vec3_constant.rs
      283 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vec3_parameter.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vec4_constant.rs
      283 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vec4_parameter.rs
      214 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vector_base.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vector_compose.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vector_decompose.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vector_distance.rs
      501 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vector_func.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vector_len.rs
      392 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vector_op.rs
      247 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_vector_refract.rs
      241 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\visual_shader_node_world_position_from_depth.rs
      485 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\voxel_gi.rs
      424 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\voxel_gi_data.rs
      319 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\v_box_container.rs
      319 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\v_flow_container.rs
      316 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\v_scroll_bar.rs
      307 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\v_separator.rs
      316 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\v_slider.rs
      319 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\v_split_container.rs
      226 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\weak_ref.rs
      387 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\web_rtc_data_channel.rs
      260 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\web_rtc_data_channel_extension.rs
      449 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\web_rtc_multiplayer_peer.rs
      760 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\web_rtc_peer_connection.rs
      235 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\web_rtc_peer_connection_extension.rs
      463 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\web_socket_multiplayer_peer.rs
      747 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\web_socket_peer.rs
      721 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\web_xr_interface.rs
     3257 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\window.rs
      284 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\worker_thread_pool.rs
      271 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\world_2d.rs
      325 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\world_3d.rs
      277 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\world_boundary_shape_2d.rs
      259 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\world_boundary_shape_3d.rs
      289 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\world_environment.rs
      271 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\x509_certificate.rs
      467 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xml_parser.rs
      274 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xrvrs.rs
      283 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_anchor_3d.rs
      265 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_camera_3d.rs
      464 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_controller_3d.rs
      229 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_controller_tracker.rs
      394 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_hand_modifier_3d.rs
      744 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_hand_tracker.rs
      833 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_interface.rs
      364 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_interface_extension.rs
      395 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_node_3d.rs
      295 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_origin_3d.rs
      411 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_pose.rs
      607 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_positional_tracker.rs
      670 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_server.rs
      158 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\xr_tracker.rs
      476 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\zip_packer.rs
      382 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\classes\zip_reader.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\audio_frame.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\caret_info.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\glyph.rs
       28 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\mod.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\object_id.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_2d_extension_motion_result.rs
       71 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_2d_extension_ray_result.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_2d_extension_shape_rest_info.rs
       71 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_2d_extension_shape_result.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_3d_extension_motion_collision.rs
       55 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_3d_extension_motion_result.rs
       71 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_3d_extension_ray_result.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_3d_extension_shape_rest_info.rs
       71 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\physics_server_3d_extension_shape_result.rs
       54 LOC | target\debug\build\godot-core-5f3efce58b7ad2ef\out\native\script_language_extension_profiling_info.rs
      378 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\central.rs
        2 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\gdextension_interface.rs
      187 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\interface.rs
       10 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\mod.rs
     5150 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\table_builtins.rs
     1686 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\table_builtins_lifecycle.rs
      339 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\table_core_classes.rs
      696 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\table_editor_classes.rs
    14618 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\table_scene_classes.rs
     1452 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\table_servers_classes.rs
       17 LOC | target\debug\build\godot-ffi-acad3802fc814b6c\out\table_utilities.rs
        6 LOC | target\debug\build\serde-f90e66e7fb896d90\out\private.rs
        5 LOC | target\debug\build\serde_core-c3487b91a1581a3d\out\private.rs
        5 LOC | target\debug\build\thiserror-362ef7fc0f170e6f\out\private.rs
       22 LOC | ssxl_cli\build.rs
       11 LOC | ssxl_cli\Cargo.toml
      120 LOC | ssxl_cli\src\main.rs
        8 LOC | ssxl_cli\src\ssxl_api_scan.rs
      108 LOC | ssxl_cli\src\ssxl_menu.rs
      126 LOC | ssxl_cli\src\ssxl_source_scan.rs
       34 LOC | ssxl_ext\Cargo.toml
       91 LOC | ssxl_ext\src\animate_conductor.rs
       22 LOC | ssxl_ext\src\animate_events.rs
       92 LOC | ssxl_ext\src\animate_worker.rs
       41 LOC | ssxl_ext\src\bridge_ffi.rs
       78 LOC | ssxl_ext\src\bridge_oracle.rs
       24 LOC | ssxl_ext\src\bridge_signals.rs
       80 LOC | ssxl_ext\src\cache.rs
      100 LOC | ssxl_ext\src\config.rs
       11 LOC | ssxl_ext\src\generate_anim_conductor.rs
       80 LOC | ssxl_ext\src\generate_batch_processor.rs
      104 LOC | ssxl_ext\src\generate_ca.rs
      144 LOC | ssxl_ext\src\generate_ca_simulation.rs
      109 LOC | ssxl_ext\src\generate_conductor.rs
      102 LOC | ssxl_ext\src\generate_conductor_state.rs
       74 LOC | ssxl_ext\src\generate_conductor_sync.rs
       56 LOC | ssxl_ext\src\generate_manager.rs
       69 LOC | ssxl_ext\src\generate_perlin.rs
       88 LOC | ssxl_ext\src\generate_runtime.rs
       22 LOC | ssxl_ext\src\generate_task_queue.rs
       76 LOC | ssxl_ext\src\host_anim.rs
       50 LOC | ssxl_ext\src\host_cleanup.rs
       67 LOC | ssxl_ext\src\host_commands.rs
       54 LOC | ssxl_ext\src\host_init.rs
       57 LOC | ssxl_ext\src\host_poller.rs
       58 LOC | ssxl_ext\src\host_render.rs
       94 LOC | ssxl_ext\src\host_state.rs
       67 LOC | ssxl_ext\src\host_tick.rs
       50 LOC | ssxl_ext\src\host_tilemap.rs
       34 LOC | ssxl_ext\src\host_tilemap_status.rs
       85 LOC | ssxl_ext\src\lib.rs
       71 LOC | ssxl_ext\src\math.rs
       21 LOC | ssxl_ext\src\rhythm_manager.rs
       50 LOC | ssxl_ext\src\shared_chunk.rs
      110 LOC | ssxl_ext\src\shared_config.rs
       77 LOC | ssxl_ext\src\shared_error.rs
       57 LOC | ssxl_ext\src\shared_job.rs
       35 LOC | ssxl_ext\src\shared_math.rs
       43 LOC | ssxl_ext\src\shared_message.rs
       73 LOC | ssxl_ext\src\shared_tile.rs
      136 LOC | ssxl_ext\src\sync_pool.rs
       85 LOC | ssxl_ext\src\sync_rhythm.rs
       78 LOC | ssxl_ext\src\tools.rs
------------------------------------------------------
   516169 LOC | TOTAL
------------------------------------------------------
