SSXL-ext Live LOC Report
Generated (UTC): 2025-11-11 02:37:41
Generated (Epoch Seconds): 1762828662
Root Directories: .\rust, .\SSXL_engine_tester
Target Extensions: rs, gd, gdc, toml, md

------------------------------------------------------
 FILE LOC | Relative File Path
      124 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\physics_server_3d_manager.rs
      240 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\physics_server_3d_rendering_server_handler.rs
      377 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\physics_shape_query_parameters_2d.rs
      377 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\physics_shape_query_parameters_3d.rs
      341 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\physics_test_motion_parameters_2d.rs
      359 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\physics_test_motion_parameters_3d.rs
      332 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\physics_test_motion_result_2d.rs
      674 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\physics_test_motion_result_3d.rs
      380 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\pin_joint_2d.rs
      358 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\pin_joint_3d.rs
      258 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\placeholder_cubemap.rs
      258 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\placeholder_cubemap_array.rs
      247 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\placeholder_material.rs
      262 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\placeholder_mesh.rs
      271 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\placeholder_texture_2d.rs
      258 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\placeholder_texture_2d_array.rs
      269 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\placeholder_texture_3d.rs
      138 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\placeholder_texture_layered.rs
      429 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\plane_mesh.rs
      326 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\point_light_2d.rs
      262 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\point_mesh.rs
      608 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\polygon_2d.rs
      257 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\polygon_occluder_3d.rs
      305 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\polygon_path_finder.rs
      312 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\popup.rs
     2022 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\popup_menu.rs
      272 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\popup_panel.rs
      493 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\portable_compressed_texture_2d.rs
      364 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\primitive_mesh.rs
      352 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\prism_mesh.rs
      499 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\procedural_sky_material.rs
      462 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\progress_bar.rs
      404 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\project_settings.rs
      279 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\property_tweener.rs
      268 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\quad_mesh.rs
      257 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\quad_occluder_3d.rs
      358 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\random_number_generator.rs
      582 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\range.rs
      518 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\ray_cast_2d.rs
      572 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\ray_cast_3d.rs
      269 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_attachment_format.rs
      307 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_framebuffer_pass.rs
      287 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_pipeline_color_blend_state.rs
      422 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_pipeline_color_blend_state_attachment.rs
      593 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_pipeline_depth_stencil_state.rs
      323 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_pipeline_multisample_state.rs
      413 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_pipeline_rasterization_state.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_pipeline_specialization_constant.rs
      485 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_sampler_state.rs
      352 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_shader_file.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_shader_source.rs
      269 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_shader_spirv.rs
      431 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_texture_format.rs
      305 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_texture_view.rs
      278 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_uniform.rs
      305 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rd_vertex_attribute.rs
      257 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rectangle_shape_2d.rs
      353 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\reference_rect.rs
      685 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\reflection_probe.rs
      245 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\ref_counted.rs
      518 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\reg_ex.rs
      389 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\reg_ex_match.rs
      365 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\remote_transform_2d.rs
      356 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\remote_transform_3d.rs
     7617 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rendering_device.rs
    14010 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rendering_server.rs
      135 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_data.rs
      227 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_data_extension.rs
      215 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_data_rd.rs
      111 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_scene_buffers.rs
      395 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_scene_buffers_configuration.rs
      236 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_scene_buffers_extension.rs
      686 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_scene_buffers_rd.rs
      153 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_scene_data.rs
      233 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_scene_data_extension.rs
      215 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\render_scene_data_rd.rs
      640 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource.rs
      335 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_format_loader.rs
      230 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_format_saver.rs
      174 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_bit_map.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_bm_font.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_csv_translation.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_dynamic_font.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_image.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_image_font.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_layered_texture.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_mp3.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_obj.rs
      242 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_ogg_vorbis.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_scene.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_shader_file.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_svg.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_texture.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_texture_atlas.rs
      224 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_importer_wav.rs
      492 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_loader.rs
      305 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_preloader.rs
      385 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_saver.rs
      216 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\resource_uid.rs
      470 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\retarget_modifier_3d.rs
      442 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\ribbon_trail_mesh.rs
      236 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rich_text_effect.rs
     2734 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rich_text_label.rs
     1414 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rigid_body_2d.rs
     1293 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\rigid_body_3d.rs
      356 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\root_motion_view.rs
      570 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\scene_multiplayer.rs
      464 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\scene_replication_config.rs
      428 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\scene_state.rs
     1170 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\scene_tree.rs
      166 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\scene_tree_timer.rs
      304 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\script.rs
      403 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\script_backtrace.rs
      377 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\script_create_dialog.rs
      295 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\script_editor.rs
      424 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\script_editor_base.rs
      296 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\script_extension.rs
      186 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\script_language.rs
      621 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\script_language_extension.rs
      175 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\scroll_bar.rs
      660 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\scroll_container.rs
      275 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\segment_shape_2d.rs
      275 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\separation_ray_shape_2d.rs
      275 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\separation_ray_shape_3d.rs
      108 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\separator.rs
      371 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shader.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shader_globals_override.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shader_include.rs
      236 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shader_include_db.rs
      283 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shader_material.rs
      177 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shape_2d.rs
      150 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shape_3d.rs
      590 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shape_cast_2d.rs
      608 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shape_cast_3d.rs
      278 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\shortcut.rs
      366 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\skeleton_2d.rs
     1187 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\skeleton_3d.rs
      510 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\skeleton_ik_3d.rs
      452 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\skeleton_modifier_3d.rs
      617 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\skeleton_profile.rs
      239 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\skeleton_profile_humanoid.rs
      332 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\skin.rs
      120 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\skin_reference.rs
      475 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sky.rs
      356 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\slider.rs
      462 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\slider_joint_3d.rs
      745 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\soft_body_3d.rs
      352 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sphere_mesh.rs
      257 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sphere_occluder_3d.rs
      257 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sphere_shape_3d.rs
      452 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\spin_box.rs
      686 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\split_container.rs
      272 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\spot_light_3d.rs
      365 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\spring_arm_3d.rs
      338 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\spring_bone_collision_3d.rs
      335 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\spring_bone_collision_capsule_3d.rs
      263 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\spring_bone_collision_plane_3d.rs
      299 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\spring_bone_collision_sphere_3d.rs
     1265 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\spring_bone_simulator_3d.rs
      573 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sprite_2d.rs
      477 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sprite_3d.rs
      595 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sprite_base_3d.rs
      476 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sprite_frames.rs
      253 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\standard_material_3d.rs
      347 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\static_body_2d.rs
      332 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\static_body_3d.rs
      378 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\status_indicator.rs
      565 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\stream_peer.rs
      293 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\stream_peer_buffer.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\stream_peer_extension.rs
      421 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\stream_peer_tcp.rs
      399 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\stream_peer_tls.rs
      324 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\style_box.rs
      249 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\style_box_empty.rs
      537 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\style_box_flat.rs
      339 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\style_box_line.rs
      488 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\style_box_texture.rs
      225 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\subtween_tweener.rs
      511 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sub_viewport.rs
      368 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\sub_viewport_container.rs
      911 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\surface_tool.rs
      278 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\syntax_highlighter.rs
      527 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\system_font.rs
     1272 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tab_bar.rs
     1041 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tab_container.rs
      306 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tcp_server.rs
      233 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture.rs
      476 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_2d.rs
      267 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_2d_array.rs
      258 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_2d_array_rd.rs
      280 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_2d_rd.rs
      308 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_3d.rs
      269 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_3d_rd.rs
      588 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_button.rs
      258 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_cubemap_array_rd.rs
      258 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_cubemap_rd.rs
      386 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_layered.rs
      129 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_layered_rd.rs
      649 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_progress_bar.rs
      578 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\texture_rect.rs
     5264 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_edit.rs
      782 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_line.rs
      586 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_mesh.rs
     1237 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_paragraph.rs
     5016 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_server.rs
      793 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_server_advanced.rs
      793 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_server_dummy.rs
      787 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_server_extension.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\text_server_manager.rs
      955 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\theme.rs
      260 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\theme_db.rs
      825 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tile_data.rs
     1453 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tile_map.rs
     1069 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tile_map_layer.rs
      374 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tile_map_pattern.rs
     1832 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tile_set.rs
      885 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tile_set_atlas_source.rs
      375 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tile_set_scenes_collection_source.rs
      159 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tile_set_source.rs
      780 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\time.rs
      550 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\timer.rs
      264 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tls_options.rs
      334 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\torus_mesh.rs
      582 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\touch_screen_button.rs
      514 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\translation.rs
      550 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\translation_domain.rs
      451 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\translation_server.rs
     1606 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tree.rs
     1657 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tree_item.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\triangle_mesh.rs
      406 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tube_trail_mesh.rs
     1008 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tween.rs
      148 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\tweener.rs
      333 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\udp_server.rs
      657 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\undo_redo.rs
      218 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\uniform_set_cache_rd.rs
      722 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\upnp.rs
      567 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\upnp_device.rs
      341 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\vehicle_body_3d.rs
      563 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\vehicle_wheel_3d.rs
      254 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\video_stream.rs
      323 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\video_stream_playback.rs
      615 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\video_stream_player.rs
      242 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\video_stream_theora.rs
     2763 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\viewport.rs
      280 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\viewport_texture.rs
      385 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visible_on_screen_enabler_2d.rs
      385 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visible_on_screen_enabler_3d.rs
      384 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visible_on_screen_notifier_2d.rs
      357 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visible_on_screen_notifier_3d.rs
      368 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_instance_3d.rs
      735 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader.rs
      357 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node.rs
      366 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_billboard.rs
      263 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_boolean_constant.rs
      281 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_boolean_parameter.rs
      358 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_clamp.rs
      263 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_color_constant.rs
      358 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_color_func.rs
      373 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_color_op.rs
      281 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_color_parameter.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_comment.rs
      586 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_compare.rs
      108 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_constant.rs
      460 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_cubemap.rs
      251 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_cubemap_parameter.rs
      263 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_curve_texture.rs
      263 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_curve_xyz_texture.rs
      311 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_custom.rs
      556 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_derivative_func.rs
      239 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_determinant.rs
      239 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_distance_fade.rs
      239 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_dot_product.rs
      269 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_expression.rs
      245 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_face_forward.rs
      263 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_float_constant.rs
      488 LOC | rust\target\debug\build\godot-core-820f7e8fc392c279\out\classes\visual_shader_node_float_func.rs
